RECEIPT_ID,PURCHASE_DATE,SCAN_DATE,STORE_NAME,USER_ID,BARCODE,FINAL_QUANTITY,FINAL_SALE
321c0b9f-2f0d-4ff7-82f2-0ac0b688d614,2024-07-13,2024-07-15 23:14:41.175,ESTRELLA SUPER MARKET,5fe92378813c751280366bb1,28400596695.0,1.0,5.89
3222ab05-b1e1-49f4-b88f-01a76fa9bca7,2024-06-30,2024-06-30 13:25:33.305,WALMART,61259675e152c53d98450be9,30000658000.0,1.0,3.47
32250446-9cd6-4a2e-b336-201d8b082577,2024-06-30,2024-07-01 09:55:14.086,MARKET BASKET,5fdfa46e587931128d15e810,9800001033.0,1.0,1.99
322fe803-ec7a-4d01-a6c9-535721ff5793,2024-08-28,2024-08-28 14:24:51.193,WALMART,60f62a3b5d00c33cb0146ed9,13300606759.0,1.0,1.27
3238c274-5a2d-4c47-9af4-88d21f28966e,2024-09-06,2024-09-06 11:01:41.447,DOLLAR GENERAL STORE,62fd85732f095fa43725724d,28400688765.0,1.0,4.5
3245d337-6eca-453c-ac5b-80d57d08aa43,2024-08-10,2024-08-10 15:15:07.916,7-ELEVEN,661e82dd190e90c9e3256dbc,28400069601.0,1.0,5.89
3248c31f-e5d3-4ee3-ae1d-f0790a48b604,2024-08-10,2024-08-10 17:14:20.993,HOMETOWN GROCERY,632db83e0c625b72ae976655,51000287250.0,1.0,0.99
32517cf3-d4db-4192-a095-907c7aaaae5b,2024-07-24,2024-07-24 19:35:26.546,WALGREENS,5d9926141b603a79710594b4,19000170491.0,1.0,2.99
32548660-10c8-4876-840b-44857215e317,2024-08-07,2024-08-08 10:53:51.460,WALMART,63976c0090ad5449ec63b18c,41331124669.0,1.0,1.26
325861a1-d351-4223-ac92-4a41c74fdc05,2024-07-07,2024-07-07 22:55:19.809,WALMART,6630ccc31be3d689ceb83a3b,76808008470.0,1.0,2.92
325a60b4-ac77-4722-92ed-80e92722afd4,2024-09-04,2024-09-04 16:41:59.539,WALMART,65c95305fe555d15f2883c84,10700024404.0,1.0,1.24
325cb721-643d-4728-9ab7-599f2c0fe290,2024-08-31,2024-09-08 20:49:29.555,WALMART,626f1372948c8e671ea02e88,72785125100.0,1.0,6.47
326491bc-ae1f-43a1-a2e2-2ac6f8dcc981,2024-06-24,2024-06-25 16:32:41.643,H-E-B,632305d0f25962af3028912a,312546051546.0,1.0,2.48
3266de5a-5516-4dd7-8176-62ab131a1c1c,2024-06-24,2024-06-25 23:02:27.122,DOLLAR GENERAL STORE,60e3bb4993379249ca15df99,17000009469.0,1.0,1.0
3268ac00-d8b0-4ebe-a590-fe08381132c6,2024-06-21,2024-06-24 10:08:10.343,WALMART,5ce1fc023267807deeee9373,16000170032.0,1.0,4.93
3275d79d-51aa-4da7-8832-cecc37d5bf2b,2024-07-05,2024-07-07 11:15:47.654,ASIA MARKET,6060331fa07d1a7331e285ce,21130981458.0,1.0,1.49
3278201a-5cf7-4d1e-9e82-791b05b42aca,2024-08-12,2024-08-12 18:52:40.923,J'S SALVAGE,6072457cec1056253478df2f,24300043123.0,1.0,2.25
328229a0-9368-45a7-994a-2526dd87bef3,2024-07-29,2024-07-30 10:14:12.383,STAPLES,642a0d8e8dc68036ac700b6d,311111572509.0,1.0,2.99
32844a58-583d-4e77-b338-a0de349c911c,2024-07-06,2024-07-07 22:11:56.488,FRED MEYER,5d126d73d089764246fd5588,15665520800.0,1.0,7.99
3290fb7b-6ca9-41a7-96bc-2fe92dacb1b8,2024-06-15,2024-06-25 23:50:28.775,WALMART,5e683a852f9180137ed31b9d,44000060251.0,1.0,4.88
32959054-5615-4fcb-9e57-55d49eaca520,2024-07-11,2024-07-19 09:58:34.636,TARGET,603516934f638912d01a3c62,810006472806.0,1.0,5.49
32980566-691d-4fd7-8236-75cd5cca32a4,2024-07-26,2024-07-29 06:00:45.377,THE GIANT CO,62ace7f9cc43018bbbf833d6,311111810489.0,1.0,9.99
32a7b39c-eade-4e4c-88d5-caaaf285ead5,2024-09-08,2024-09-08 11:05:47.041,WALMART,66816200465f309038add7bc,50051313000.0,1.0,8.66
32bc52c7-acf8-48c6-aa5f-7db268fcca36,2024-08-20,2024-08-20 10:31:24.611,WALMART,5dd2d28f8dbc3a452c816540,859480006077.0,1.0,2.76
32c656a3-ed1b-4baa-9649-fe38214df725,2024-06-17,2024-06-17 11:13:20.451,WALMART,656c99339cb6a4f05dca582d,78742016573.0,1.0,1.5
32cf0683-7e46-4cd2-9693-26cf2243cc92,2024-09-03,2024-09-03 10:05:39.541,WALGREENS,6668fd387c0469953bfd708d,31604025083.0,1.0,10.99
32dae996-5ab9-4aaf-9c86-8d63e2395b6b,2024-08-31,2024-09-02 21:17:49.621,BROULIM'S,60022198964bbe129cfe83e8,36800470415.0,1.0,3.69
32fa534c-d228-41a8-bb3e-e759e6091121,2024-08-06,2024-08-06 11:57:10.985,WALMART,639102da90ad5449ec5e9897,40000497547.0,1.0,1.24
330d4953-ece9-433d-af87-984cee3d187a,2024-07-14,2024-07-17 17:22:33.322,WALMART,5a8af97de4b0768c296637ad,78300069904.0,1.0,1.24
331472f7-1b89-45df-8964-2110e7b8211c,2024-08-24,2024-08-26 09:36:52.996,DOLLAR GENERAL STORE,61727b3d7b80a856926a670f,41780352460.0,1.0,11.9
3319999b-06b1-4578-8b16-0b6a79e58b39,2024-08-15,2024-08-16 06:33:05.509,REONER'S,655fbaeadd170fff165798c7,70404001002.0,1.0,2.99
33296e37-b784-41c4-b3de-8ac9bca3f094,2024-08-25,2024-08-25 12:45:17.253,SHOP RITE,647c9f12a55bb77a0e28bd30,311111103581.0,1.0,1.89
332aed20-2ad9-4813-9f5b-9f4255339f31,2024-08-30,2024-08-30 16:33:47.493,WALMART,5b959858bd8890135ba4cd4b,194346267309.0,1.0,4.48
333f9bfc-e18c-4fd9-be57-466391230575,2024-08-03,2024-08-03 17:48:23.052,WINCO FOODS,5c5df0feba25631369a822de,71998000051.0,1.0,3.48
3361059c-095b-4348-be5f-a7e38fe2710f,2024-06-14,2024-06-15 11:06:44.349,DOLLAR TREE STORES INC,6459800fffe0d7e043eeddac,36000433944.0,1.0,1.25
3365f918-9941-4423-97b1-9da9a2dab85f,2024-08-08,2024-08-09 11:02:40.382,WALMART,5f1202d71363241483052ab9,29000020795.0,1.0,8.98
337c1e41-c412-43ef-8f18-6dfcf46c5ab6,2024-07-30,2024-07-30 18:05:36.742,WALMART,5fa149ba8c5b8a167b3fbc98,54100795137.0,1.0,8.76
3390dc32-bf05-4385-a46b-d1b49b8cfa54,2024-07-17,2024-07-17 23:45:54.922,WINCO FOODS,5fa21eca8c5b8a167b48a590,34000002467.0,1.0,1.28
339cf86b-26ea-4cef-96f4-54fbda5b0b5a,2024-07-26,2024-08-01 08:35:23.339,COMMISSARY,6294d09cf0bab839ea71ed90,27000419199.0,1.0,1.09
33ab6a49-5103-42e1-b837-eddc7426501c,2024-06-16,2024-06-17 20:26:06.626,WALMART,623fa5bdba45a13bb651c98b,40000551157.0,1.0,11.66
33b2c880-1b85-40e3-9328-4ceb0158cea7,2024-07-07,2024-07-07 18:50:05.507,MEIJER,62e9409e48cc27464566ca39,41500805016.0,1.0,1.89
33c50109-29e5-4ca3-8dd4-6990d4301b2e,2024-09-07,2024-09-07 18:19:34.283,FRED MEYER,60094a710d1a3012ac92367c,29700001476.0,1.0,1.5
33c81cf9-6083-4be2-a5f2-74fe39b35bb3,2024-08-04,2024-08-07 04:40:24.380,WALMART,63cc61be3d310dceeacf4972,40000561477.0,1.0,4.76
33ce4982-ebca-4751-9f3b-47b82dc21c7c,2024-06-30,2024-07-01 17:25:45.723,WALMART,5ca0c5977a3130530bc9e416,78742209975.0,1.0,0.98
33e07003-3f59-40ba-a4bc-1d67bea7c887,2024-08-11,2024-08-11 11:59:50.565,WALMART,5fb94f92d7e73c1256f7c52a,44900302857.0,1.0,9.68
33e82230-84c2-4911-bb3a-773475757317,2024-08-05,2024-08-05 11:15:43.554,WALMART,5dc7449fb29c6d12b5a89a7b,51000233554.0,1.0,6.98
33fcd357-3d3f-4b2e-9425-8d66436eba8b,2024-08-28,2024-08-29 14:08:06.002,WALMART,6571bedebc6a13d85a5e3ef8,72999453037.0,1.0,3.57
340314b4-3c0f-4dd5-9990-ce6f6adc4bd3,2024-08-11,2024-08-16 08:59:12.446,FOOD CITY,5bbf75fa3e1903394d9e4a8b,36800923140.0,1.0,4.98
3406a8b0-0b5c-42c9-88a8-1cd32db68215,2024-07-21,2024-07-21 17:07:47.322,WALMART,63c45d9a3d310dceeac80437,681131175883.0,1.0,3.98
34087793-04d5-40b2-80f2-b6f21cd9ba91,2024-08-30,2024-08-31 11:52:50.079,DOLLAR GENERAL STORE,5dd41b7e9d281e466436431a,72030000183.0,1.0,4.65
3420d238-9b7e-4b8a-8c6c-5a4aafd76f0e,2024-08-20,2024-08-20 18:35:40.373,WALGREENS,65a0195697d25f042bd5b22e,70330722620.0,1.0,9.49
3436acac-0f95-4812-a321-d6c5f6f04c9a,2024-08-15,2024-08-16 11:00:12.891,DEFENSE COMMISSARY AGENCY,65367ef4a65d634c1c2a69a5,41196911817.0,1.0,4.78
34474500-bb6a-4dd7-8704-f9b8cca59bf0,2024-07-03,2024-07-03 16:43:20.084,WALMART,62e0117f38e4d925546bcfad,637480075206.0,1.0,6.58
344e10a2-a2d8-42a5-a742-430e70f69f3e,2024-08-22,2024-08-22 07:51:14.724,WALMART,5c743ace99c6094968fb0a75,24000163053.0,1.0,1.48
3451a07a-c7b1-4c3c-b77f-9ecd4119b849,2024-06-26,2024-06-26 12:42:43.381,WALMART,65b1277ae43f8851491b1a93,41554483123.0,1.0,3.98
345d6535-936b-4b0e-b093-e1ca697e1c6d,2024-08-03,2024-08-03 14:42:05.423,STOP & SHOP,642de6b344f22b2ce430244e,13562300167.0,1.0,2.99
345f9f7a-1dec-4948-9420-553d48f9ae58,2024-07-01,2024-07-01 23:16:59.424,TARGET,5f3e1f915cc1b914e3f2c6ff,11509003720.0,1.0,5.69
347918e2-5f37-4db8-9484-3c916476fda1,2024-07-24,2024-08-05 14:41:14.137,WALMART,6468d3eb7a342372c8572bad,78742194882.0,1.0,6.16
347d3a4c-66d6-42da-bc58-e60bd6c5c068,2024-07-05,2024-07-09 09:22:43.810,FARMERS SUPER MARKET,6296b3b7d861a992e0870f42,89674020446.0,1.0,7.99
348d3bd8-8b6e-41e4-bcc8-495dcf05799f,2024-08-01,2024-08-09 14:49:48.129,FRED MEYER,66316958b7b24d45d938fa90,20113001534.0,1.0,4.79
3494e171-51d2-4a74-a189-990ceb80e343,2024-07-15,2024-07-18 13:27:28.047,WALMART,629aab8fd966665570333a1d,21000048755.0,1.0,3.38
34977a54-f2e8-4781-9f83-e4bd0428cc74,2024-06-12,2024-06-13 13:12:00.915,TARGET,5f8a5859c7e498165b13ea64,11111025837.0,1.0,5.99
349d2c42-292f-491b-9a72-26516b20090d,2024-08-06,2024-08-06 17:46:47.978,WALMART,6626c422451fea1e8ceabd26,14100071204.0,1.0,4.38
34a29cea-3668-467f-b8bb-ac43ae85470a,2024-06-21,2024-06-21 20:06:53.630,CVS,5b6cd733d98e5b17b5079902,71249364840.0,1.0,2.42
34aa59b3-9cd5-4e6b-874c-7a2445d33000,2024-08-14,2024-08-15 08:37:59.169,WALGREENS,5c6db3a8d0af6212d24f4738,72799057862.0,1.0,0.0
34b4c37d-b823-4a2d-bc30-30b003596c5f,2024-07-31,2024-08-10 09:50:49.576,FOOD LION,6060811b5c7ddc70bc1369bf,311111185198.0,1.0,11.98
34bc21b0-0701-4046-9816-7daba46d5b89,2024-08-13,2024-08-13 16:30:06.540,ALBERTSONS,62caf6e6a5b773e52c308f37,41000004087.0,1.0,2.5
34bedd88-aa7b-4332-9955-e7b0957c293d,2024-07-29,2024-07-29 15:24:26.166,WEIS,6106cd49e43fab30fb0f329c,311111449962.0,1.0,3.49
34c0cca8-7c46-4a8a-8915-1a009054c838,2024-06-30,2024-06-30 16:57:18.353,SAM'S CLUB,658c9877a19104bccf2d871d,78742227009.0,1.0,10.98
34c55c11-09ab-4b2f-8a43-862def36438b,2024-07-22,2024-07-23 21:55:23.259,AMAZON,60ad830398a8a63dee6eca1f,27000419007.0,1.0,10.64
34caed30-5f8a-4861-8654-e43bc0f270f9,2024-08-11,2024-08-11 15:30:25.529,WALMART,65b576d97050d0a6206b6c5f,857183005014.0,1.0,3.18
34ccf59d-04e0-46e5-b1e0-9be7dc38ff76,2024-06-18,2024-06-18 13:23:31.789,WALMART,63f2bddca4f8442c337fb631,73321725358.0,1.0,3.98
34d67267-65a5-4c2e-8cfc-ef9825dfaffb,2024-07-01,2024-07-01 16:05:48.994,COSTCO,62c59cb3baa38d1a1f6e0c6c,96619440498.0,1.0,8.89
34dbbca6-e832-4aa2-8c5b-ebf6a32a014d,2024-06-25,2024-06-28 21:15:57.458,WALMART,5d6d92b80d1bff43167026b1,16000170995.0,1.0,4.93
34ee5562-1c64-4a5a-ae8f-914b0053050a,2024-07-30,2024-08-23 21:35:59.561,AMAZON,6067f54e5b7f2f0c64668f19,603084082964.0,1.0,6.99
34f88ef2-d1ca-42aa-ac4d-0eea8c53f682,2024-08-06,2024-08-14 09:11:56.562,WALMART,60b5f672eaa00f35ee6c8563,662834501599.0,1.0,5.78
34feabcf-c351-41fe-97ba-8d63f8510d86,2024-07-24,2024-07-25 14:01:02.771,JEWEL OSCO,60a54d1e498e9a3e881940f4,24126018244.0,1.0,2.99
35020951-152d-4246-afef-3a81efba48f5,2024-06-30,2024-07-03 10:29:58.915,TARGET,626b0ac76800f57015e58792,855569110352.0,1.0,8.59
350310f9-85b0-4089-bd47-28fd5043b0a4,2024-06-13,2024-06-13 17:16:43.273,KWIK TRIP,5f9b88eb113226164055748f,71159078196.0,1.0,2.69
350522ec-c708-4e27-bc39-bbc312392e6b,2024-07-28,2024-08-06 22:28:52.903,DOLLAR GENERAL STORE,63b55c8201cb7c888c77d836,37600636605.0,1.0,2.5
350e2cdb-4e17-445f-ac44-55ae628caeee,2024-07-26,2024-07-26 09:55:17.728,LIDL,64b0a789a13e1af42fda6d80,40945.0,1.0,1.59
351343ac-d6b4-4938-9b28-353a33513122,2024-09-06,2024-09-06 12:58:54.955,EATALY,61aaaf00f6305b3dade179a8,76580004943.0,1.0,4.99
351506c5-e4ce-4e64-9c93-b20417d9cbb2,2024-08-22,2024-08-22 16:43:08.872,MIKE'S DISCOUNT FOODS,5c7d90d2b04d6162f25f49ae,311111037305.0,1.0,6.99
3516dd99-f20f-4532-b8cc-d4739e16fcb5,2024-06-22,2024-06-24 01:19:27.162,WALMART,655cf85a50f017da4e465238,812785010422.0,1.0,9.98
3524d865-9ab8-485e-b469-78e3337f52bf,2024-06-29,2024-06-30 11:04:39.417,WALMART,605e401ea07d1a7331d8ec2c,9300000567.0,1.0,3.97
352a9631-dbd8-43cc-a328-8b36c8576cae,2024-07-01,2024-07-01 10:50:28.566,DIERBERGS,6118402d2d54841c909b3f78,43000000373.0,1.0,3.99
352e44a1-140e-4f69-8f88-b3e8b0be4a1c,2024-08-01,2024-08-01 15:47:51.102,WALMART,642878e88dc68036ac6fb273,11111722590.0,1.0,9.97
3548e754-240d-4cc9-a781-4cfde2fb26af,2024-08-31,2024-08-31 09:19:20.203,WALMART,60026f92c47b5812a59c218f,44000046378.0,1.0,3.88
3553b04a-9e23-4b0c-acdd-7782b44ba84e,2024-07-30,2024-08-07 12:56:11.827,WALMART,6359798e9de64f1f31189b9c,78742294728.0,1.0,2.12
35560de2-fab0-4f24-8f80-92bfc4b632b1,2024-08-10,2024-08-12 11:53:50.758,ALBERTSONS,5daca9a24cb4b8425b405630,21130333226.0,1.0,0.99
35599421-fdd0-499c-bafb-48123f720a13,2024-08-29,2024-09-07 14:46:23.969,DOLLAR TREE STORES INC,63eb22f8cd408f3fb1685529,48155924888.0,1.0,1.25
355d8fb0-cd06-437c-b7bc-f179d8b7c0a6,2024-08-14,2024-08-14 07:05:11.174,WALMART,6526a70abc349041b106636e,12000230691.0,1.0,0.98
35652ad6-6b70-4cac-b340-12c9d659de8f,2024-08-18,2024-08-26 10:53:54.730,MEIJER,5ecab101a0134313d2d4284c,73731070147.0,1.0,3.85
3566720e-564e-4bfd-98be-90782534d09a,2024-08-29,2024-08-29 15:56:15.490,PUBLIX,5e49b82a1a900e1418803009,311111785138.0,1.0,5.5
356aa6c8-b187-444c-b84e-57bdf2db6348,2024-07-27,2024-07-28 11:06:00.762,DOLLAR GENERAL STORE,5b83ec0a719e542f9a64f61c,99900722204.0,1.0,1.25
3576e621-f67c-4ea7-8b57-d1562ac8614a,2024-06-13,2024-06-17 08:03:28.467,WALMART,5ba7af4e40c9584a9f963b02,78742369693.0,1.0,1.28
3589ad09-fa6b-4f74-b926-74385b1efb1e,2024-07-20,2024-07-20 20:52:31.090,WALMART,656d44efbc6a13d85a5dbb89,16000139770.0,1.0,2.72
358b1856-786d-4ad5-9569-c209fa99e734,2024-09-01,2024-09-02 12:17:36.056,SAFEWAY,604f28e8220f9d12ad747ae5,39400019749.0,1.0,2.5
35999d5c-d0e9-4fe8-bd65-cf73d638d54c,2024-08-21,2024-08-21 16:28:00.114,SAM'S CLUB,629e539a1f9dbf1584c54e05,48001012523.0,1.0,5.98
35a1afaa-ea8c-4cfd-826b-3dc9d25ea229,2024-08-13,2024-08-17 21:58:53.010,WALMART,59ebe186e4b03c489876159d,47400098961.0,1.0,9.97
35a9768b-5da4-4925-af61-5e800fb0a79f,2024-07-30,2024-08-02 22:34:30.045,WALMART,64e8dfa9ca929250373ed903,78742365466.0,1.0,2.67
35b0d6f2-5a1e-4b2b-9912-bf3c3006ed57,2024-07-17,2024-07-23 09:47:00.230,WALMART,6150d8e578709e2ca3e3fadf,78742228679.0,1.0,1.96
35bae6a7-05f9-4595-b895-fc8c2306ff56,2024-07-25,2024-07-26 09:03:13.743,SAFEWAY,5f6cc17fb2403b168f1e2726,49000055375.0,1.0,2.49
35bdb0c2-9851-4c22-88dc-f42645e7aa26,2024-08-25,2024-08-26 07:49:45.740,DOLLAR SAVER,60fc80fe8258d92605a0d00e,28400069151.0,1.0,0.59
35bfcd9b-89c4-4cd7-b5b8-bf675358af1f,2024-06-17,2024-06-18 14:25:02.352,WINCO FOODS,637be7d133d132ec57d88077,31146150601.0,1.0,2.46
35db79ea-84fc-4c16-97e7-ab2046b8138b,2024-08-31,2024-09-03 07:35:53.839,JEWEL OSCO,6003c4192d7db612a699d510,67312005505.0,1.0,5.99
35e27ba0-68d7-475a-b92d-02ce51d116bb,2024-09-07,2024-09-07 18:53:35.921,JEWEL OSCO,60fc9c8b81e3cd0a49a5936b,817885001202.0,1.0,4.49
35e6ad81-8680-47c9-a487-de103fcc3a07,2024-06-16,2024-06-18 16:08:26.730,WALMART,6183300cf998e47aad2d6f5d,850027880105.0,1.0,2.57
35f0bfcf-d7dc-449a-9aa4-3a9416a10f86,2024-07-03,2024-07-03 23:04:15.509,WALMART,63b390559f3fc9c75474511b,71998500001.0,1.0,2.0
35f464f4-5006-489b-ad92-e7b33514b0a4,2024-07-23,2024-07-31 18:36:10.610,DOLLAR GENERAL STORE,5fcb0ce93f814c12713b12d8,72785138506.0,1.0,1.0
35f8f3cb-fbad-42ab-9f49-e6fbfffb9e34,2024-07-15,2024-07-22 17:26:48.716,KING SOOPERS,6088c78b081d1903228a6411,810815020700.0,1.0,2.37
3604bfcd-179b-41ad-895d-42d2de9a0acf,2024-07-05,2024-07-12 06:40:56.095,DOLLAR TREE STORES INC,62165d4e33c84a7ea9c91d59,40000000310.0,1.0,1.25
3605be1c-3dda-43ce-8e1d-a8cad04dddfa,2024-08-16,2024-08-18 19:41:14.311,HY-VEE,600488b62b5fa8127d0b0ddb,39047010208.0,1.0,5.29
360a4d29-a17e-4bed-a37d-00f48444f93f,2024-08-22,2024-09-02 18:26:52.701,WALMART,6021b494d4ce17131dfc38ab,78742351414.0,1.0,1.74
36106bfb-9c4d-4841-8d35-8ba6dfb767fb,2024-08-25,2024-08-27 08:02:06.091,WALMART,6443e3bf347839fdfa9939b2,44000069230.0,1.0,3.78
3615717d-1cad-41e0-a3e4-61a7dcb88b11,2024-08-29,2024-08-29 19:47:21.420,DOLLAR TREE STORES INC,5dfa93a766134e11f53fa31d,22000008381.0,1.0,1.25
3622ff31-652d-4704-b576-79621e5e31f8,2024-07-31,2024-08-05 12:10:55.516,FOOD LION,5b664236b912a0207cdaba3c,311111529190.0,1.0,4.59
3624c731-1453-4be7-9b52-730d92c67a54,2024-09-07,2024-09-07 17:52:46.258,REDNER'S MARKETS,65fc475b5a33935f1ed8aa2d,15300440333.0,1.0,1.5
3626ae73-62a1-4ff4-9973-8e9d682f25b2,2024-07-06,2024-07-18 18:55:42.277,WALMART,628d82673baa1a1e8fe3c305,78742308807.0,1.0,1.0
3628484e-73f2-463d-96a6-73254f427369,2024-08-26,2024-09-04 12:07:08.956,DOLLAR TREE STORES INC,61db315e9db12655941eb3f0,72799065126.0,1.0,1.25
362b5387-94ad-4462-82f0-bee6a3a060d4,2024-07-13,2024-07-26 16:17:20.884,WALMART,631bc63a198485e890009cf3,78742061993.0,1.0,0.86
363d205d-6093-4f77-8ddc-337a15f490ae,2024-08-04,2024-08-05 10:46:12.414,STOP & SHOP,62eb24e848cc2746456846c5,311111753243.0,1.0,1.89
3645a496-de9f-4410-8d91-1296d9d3dccb,2024-07-15,2024-07-15 11:27:31.299,KEY FOOD FRESH,62c4d77ebaa38d1a1f6dd0ad,37100036523.0,1.0,1.34
364816b7-0195-42af-b9eb-969f5f2e3532,2024-09-01,2024-09-01 19:11:35.783,MEIJER,5faea6933a13df1286de3726,37836000256.0,1.0,3.57
36589762-f817-4f43-827c-bb1ebdfeafb1,2024-06-26,2024-06-26 12:11:22.454,DISCOUNT DRUG MART,64c1b44e0617f5214e9a650e,87694100872.0,1.0,1.48
365a3c95-c761-43ae-b3e2-d158375e31e4,2024-07-13,2024-07-13 09:21:04.214,TARGET,60f8552ad7a7355d5af76be8,603084576647.0,1.0,4.69
366e01f2-6a3d-4845-8421-04ecbb3fe599,2024-07-29,2024-07-30 08:28:33.799,PIGGLY WIGGLY,6111e2c79e2fce4b36b7de0b,311111898357.0,1.0,1.74
36746279-cf72-4098-91dc-80781dec895c,2024-06-14,2024-06-14 12:19:32.525,WALMART,608464992e616f0ba0ef6a68,75186021330.0,1.0,3.57
367ac548-9c62-4baf-bb35-1ac0a46ff35b,2024-07-05,2024-07-05 02:23:32.937,CVS,64495005347839fdfa9a437a,311111985132.0,1.0,5.59
367c5e8b-cff4-477e-9d15-eb1057b609f3,2024-07-09,2024-07-09 18:38:56.925,WALMART,5e72ba8096888613b4c06ae8,70662404065.0,1.0,1.12
367f60c4-b97c-46cf-ac55-ba3f0984852a,2024-08-04,2024-08-04 17:44:37.392,HARRIS TEETER,5c9a7c7c81295f131edadea8,40000530473.0,1.0,1.59
36943c1f-39c0-4605-bc66-fc8451600f4f,2024-07-29,2024-07-29 10:10:03.619,WALMART,59a34498e4b0d56df5ff9eda,41420115875.0,1.0,2.12
36a8170d-b141-46c9-a58d-751f28fa5e67,2024-07-17,2024-07-19 18:23:24.067,CIRCLE K,643b0c77347839fdfa97cce3,57475570095.0,1.0,3.29
36b3c350-2801-4934-960f-5a3c752f2785,2024-08-13,2024-08-24 13:34:59.540,EXXON,6359a099a831665187ce370e,28400324212.0,1.0,2.69
36bb0b48-3dca-46dc-befa-871ea11ab793,2024-09-07,2024-09-07 19:43:19.200,DOLLAR GENERAL STORE,667b1df8465f309038ace9ba,86106052518.0,1.0,1.65
36c39879-18c7-4ebf-84b9-d74e421a8a95,2024-07-10,2024-07-10 12:50:27.342,WALMART,634bef3dda0f5faf4763b215,78742230511.0,1.0,2.48
36c75e7a-b83f-4a6c-9ba1-60fa9baebb96,2024-06-22,2024-06-26 06:25:00.268,WALMART,5d25fe29b292772469cf0bd2,44000073527.0,1.0,5.68
36cde8e2-7a19-4151-91dc-a52ca4453e1a,2024-08-28,2024-08-29 07:07:52.674,WALMART,5d12fd97a47c0e430344ffea,17400100766.0,1.0,2.48
36d2511a-c59d-4a55-8994-52cf784e87de,2024-07-05,2024-07-05 14:39:33.842,ALBERTSONS,59604178e4b0eb5f9a2ef319,44000031336.0,1.0,0.0
36e486e1-38b1-42c8-9876-dec81e02b297,2024-08-03,2024-08-04 15:36:47.322,WALMART,63f7ddaba4f8442c3383031c,51000010476.0,1.0,1.72
36faa11e-b6f5-4486-8622-046dd8d96a29,2024-06-24,2024-06-25 10:14:06.870,WALMART,60379c019b5bb912dbb1b1b8,24000348566.0,1.0,2.18
371a8d81-5e5b-41ee-9a97-782006981dc7,2024-07-27,2024-07-27 20:34:33.939,DETWILER'S FARM MARKET,64f24989c65c76a8489e90d5,701197497580.0,1.0,3.58
37241974-229c-41d5-9890-8ff44172e571,2024-07-14,2024-07-14 17:40:51.785,SUPERMAX,60e0729db00b9029f0590e28,757528043681.0,1.0,2.49
37312e75-f65a-47ba-8938-4cf2daf0f3a1,2024-08-16,2024-08-20 19:54:41.038,WALMART,620c31118bdb9b3d4010c67c,28400738217.0,1.0,0.48
3737a4d0-6630-4a33-81d4-f67852fcb86a,2024-06-22,2024-06-23 19:39:14.337,KROGER,638e309402a4e512e057be84,11110089373.0,1.0,2.79
37553bdd-e7c7-4c19-b428-c741424a3bf6,2024-07-02,2024-07-02 10:00:14.916,WALMART,5bcb89a04798ac3c135644d2,22000280855.0,1.0,11.17
37603eb7-716f-4bb1-85e9-f80524a929bb,2024-07-15,2024-07-21 14:44:17.138,TARGET,6125d01ecb636f6e971bb737,85239011393.0,1.0,5.96
376d1de2-d1ff-484a-ba92-b9bb0cb0d40e,2024-06-18,2024-06-19 09:49:11.886,ALDI,6648ee94e04f743a096a11a4,22000021267.0,1.0,3.99
377aa1aa-bbdb-480a-a5ad-a5282f0ad103,2024-07-07,2024-07-08 14:33:49.312,WALMART,61907f9ff6305b3daddc9ca3,888849005222.0,1.0,8.88
3782c1f6-cbe9-498f-8583-835e571884d4,2024-08-07,2024-08-11 11:00:41.434,WALMART,5e645b969b64095c622aabe2,300450184160.0,1.0,10.84
378807cf-73e3-40ee-8ed8-973a31ae881c,2024-08-15,2024-09-08 17:58:46.582,WHOLE FOODS MARKET,601455d1d24e1012e75cc02c,737539191205.0,1.0,5.93
3793af0e-3d4d-4e2e-a76d-845752f00641,2024-07-02,2024-07-02 13:40:19.919,WALMART,658c35e3a19104bccf2d7772,35000511058.0,1.0,1.0
379e5663-be67-4076-ba42-59452f55594f,2024-07-19,2024-08-01 21:06:41.378,WALMART,61aebca67c22c7641cc13a34,78742232331.0,1.0,1.94
37a4f731-e840-4fe7-a263-2ba346e630c1,2024-08-01,2024-08-01 10:42:21.022,WALMART,658af588a19104bccf2d5425,41789002373.0,1.0,3.6
37b8f4b9-175b-4c32-b29a-5ba9974469bf,2024-07-08,2024-07-19 19:35:11.143,CIRCLE K,62449ee1b5dbbf4f85bf3bec,22000017888.0,1.0,0.69
37cfb3b7-9021-48b9-8627-0efd941fd5e2,2024-07-16,2024-07-18 04:54:28.720,WALMART,640ef2d49a24fe3c365b7a05,78742329888.0,1.0,1.97
37d16504-2963-458f-8f7a-bd9a0f9ea2e0,2024-06-24,2024-06-24 23:12:30.285,SMITH'S,5dd3644ee08e9248200b5124,72945612815.0,1.0,3.49
37e86658-632a-4760-8442-e1b2941ed320,2024-08-30,2024-08-31 10:21:11.830,WALMART,6674c45986cc41b000cc4f55,651080186513.0,1.0,4.48
37f7de4f-8002-4d6c-9b3a-16cede465750,2024-08-15,2024-08-17 12:52:18.951,WALMART,63afb27f9f3fc9c754709ed3,52100098609.0,1.0,0.97
